,name,position,age,from_team,to_tam,contract_length,total_salary,avg_salary,year,spotracID,spotracLink
1178,C.C. Sabathia,SP,37.3,NYY,NYY,1,10000000,10000000,2018,359,https://www.spotrac.com/redirect/player/359/
1179,Brandon Kintzler,RP,33.3,WSH,WSH,2,10000000,5000000,2018,7367,https://www.spotrac.com/redirect/player/7367/
1180,Drew Smyly,SP,28.5,SEA,CHC,2,10000000,5000000,2018,10664,https://www.spotrac.com/redirect/player/10664/
1181,Michael Pineda,SP,28.8,NYY,MIN,2,10000000,5000000,2018,7642,https://www.spotrac.com/redirect/player/7642/
1182,Yusmeiro Petit,RP,33.0,LAA,OAK,2,10000000,5000000,2018,122,https://www.spotrac.com/redirect/player/122/
1183,Tony Watson,RP,32.7,LAD,SF,3,9000000,3000000,2018,8706,https://www.spotrac.com/redirect/player/8706/
1184,Hector Rondon,RP,29.8,CHC,HOU,2,8500000,4250000,2018,11934,https://www.spotrac.com/redirect/player/11934/
1185,Chris Iannetta,C,34.7,ARI,COL,2,8500000,4250000,2018,261,https://www.spotrac.com/redirect/player/261/
1186,Alex Avila,C,31.0,CHC,ARI,2,8250000,4125000,2018,7381,https://www.spotrac.com/redirect/player/7381/
1187,Carlos Gonzalez,RF,32.3,COL,COL,1,8000000,8000000,2018,7174,https://www.spotrac.com/redirect/player/7174/
1188,Eduardo Nunez,3B,30.7,BOS,BOS,2,8000000,4000000,2018,7465,https://www.spotrac.com/redirect/player/7465/
1189,Jarrod Dyson,CF,33.5,SEA,ARI,2,7500000,3750000,2018,7416,https://www.spotrac.com/redirect/player/7416/
1190,Brian Duensing,RP,34.8,CHC,CHC,2,7000000,3500000,2018,7438,https://www.spotrac.com/redirect/player/7438/
1191,Howie Kendrick,2B,34.5,WSH,WSH,2,7000000,3500000,2018,439,https://www.spotrac.com/redirect/player/439/
1192,Jonathan Lucroy,C,31.7,COL,OAK,1,6500000,6500000,2018,7368,https://www.spotrac.com/redirect/player/7368/
1193,Mike Moustakas,3B,29.4,KC,KC,1,6500000,6500000,2018,8532,https://www.spotrac.com/redirect/player/8532/
1194,Logan Morrison,DH,30.5,TB,MIN,1,6500000,6500000,2018,7405,https://www.spotrac.com/redirect/player/7405/
1195,Michael Fiers,SP,32.4,HOU,DET,1,6000000,6000000,2018,8696,https://www.spotrac.com/redirect/player/8696/
1196,David Hernandez,RP,32.7,ARI,CIN,2,5000000,2500000,2018,7211,https://www.spotrac.com/redirect/player/7211/
1197,Matt Albers,RP,35.0,WSH,MIL,2,5000000,2500000,2018,44,https://www.spotrac.com/redirect/player/44/
1198,Curtis Granderson,LF,36.8,LAD,TOR,1,5000000,5000000,2018,5240,https://www.spotrac.com/redirect/player/5240/
1199,Miguel Gonzalez,SP,33.6,TEX,CHW,1,4750000,4750000,2018,5193,https://www.spotrac.com/redirect/player/5193/
1200,Craig Stammen,RP,33.8,SD,SD,2,4500000,2250000,2018,7552,https://www.spotrac.com/redirect/player/7552/
1201,Jared Hughes,RP,32.4,MIL,CIN,2,4500000,2250000,2018,8703,https://www.spotrac.com/redirect/player/8703/
1202,Fernando Rodney,RP,40.7,ARI,MIN,1,4500000,4500000,2018,302,https://www.spotrac.com/redirect/player/302/
1203,Neil Walker,2B,32.5,MIL,NYY,1,4000000,4000000,2018,7499,https://www.spotrac.com/redirect/player/7499/
1204,Francisco Liriano,RP,34.2,HOU,DET,1,4000000,4000000,2018,5289,https://www.spotrac.com/redirect/player/5289/
1205,Carlos Gomez,RF,32.2,TEX,TB,1,4000000,4000000,2018,521,https://www.spotrac.com/redirect/player/521/
1206,Matt Adams,1B,29.2,ATL,WSH,1,4000000,4000000,2018,10692,https://www.spotrac.com/redirect/player/10692/
1207,Doug Fister,SP,33.8,BOS,TEX,1,4000000,4000000,2018,7518,https://www.spotrac.com/redirect/player/7518/
1208,Lucas Duda,1B,32.0,TB,KC,1,3500000,3500000,2018,7448,https://www.spotrac.com/redirect/player/7448/
1209,Cameron Maybin,RF,30.8,HOU,MIA,1,3250000,3250000,2018,327,https://www.spotrac.com/redirect/player/327/
1210,Bud Norris,RP,32.9,LAA,STL,1,3000000,3000000,2018,7336,https://www.spotrac.com/redirect/player/7336/
1211,Rene Rivera,C,34.4,CHC,LAA,1,2800000,2800000,2018,14336,https://www.spotrac.com/redirect/player/14336/
1212,Anibal Sanchez,SP,33.9,DET,MIN,1,2500000,2500000,2018,339,https://www.spotrac.com/redirect/player/339/
1213,Sergio Romo,RP,34.9,TB,TB,1,2500000,2500000,2018,5359,https://www.spotrac.com/redirect/player/5359/
1214,Alcides Escobar,SS,31.1,KC,KC,1,2500000,2500000,2018,7417,https://www.spotrac.com/redirect/player/7417/
1215,Boone Logan,RP,33.3,CLE,MIL,1,2500000,2500000,2018,6468,https://www.spotrac.com/redirect/player/6468/
1216,Nick Hundley,C,34.2,SF,SF,1,2500000,2500000,2018,5342,https://www.spotrac.com/redirect/player/5342/
1217,Seung-Hwan Oh,RP,35.6,STL,TOR,1,2000000,2000000,2018,18578,https://www.spotrac.com/redirect/player/18578/
1218,Chris Young,RF,34.4,BOS,LAA,1,2000000,2000000,2018,131,https://www.spotrac.com/redirect/player/131/
1219,Chase Utley,2B,39.1,LAD,LAD,2,2000000,1000000,2018,655,https://www.spotrac.com/redirect/player/655/
1220,Jose Reyes,SS,34.6,NYM,NYM,1,2000000,2000000,2018,559,https://www.spotrac.com/redirect/player/559/
1221,Tom Koehler,RP,31.8,TOR,LAD,1,2000000,2000000,2018,11563,https://www.spotrac.com/redirect/player/11563/
1222,Leonys Martin,CF,29.7,CHC,DET,1,1750000,1750000,2018,8627,https://www.spotrac.com/redirect/player/8627/
1223,Wily Peralta,RP,28.5,MIL,KC,1,1525000,1525000,2018,8697,https://www.spotrac.com/redirect/player/8697/
1224,Clay Buchholz,SP,33.6,PHI,KC,1,1500000,1500000,2018,82,https://www.spotrac.com/redirect/player/82/
1225,Trevor Cahill,RP,30.0,KC,OAK,1,1500000,1500000,2018,5316,https://www.spotrac.com/redirect/player/5316/
1226,Jesse Chavez,RP,34.5,LAA,TEX,1,1500000,1500000,2018,5330,https://www.spotrac.com/redirect/player/5330/
1227,Tony Barnette,RP,34.0,TEX,TEX,1,1500000,1500000,2018,18456,https://www.spotrac.com/redirect/player/18456/
1228,Miguel Montero,C,34.5,TOR,WSH,1,1300000,1300000,2018,116,https://www.spotrac.com/redirect/player/116/
1229,Justin Grimm,RP,29.6,CHC,KC,1,1250000,1250000,2018,11467,https://www.spotrac.com/redirect/player/11467/
1230,Peter Bourjos,RF,30.9,CHC,ATL,1,1000000,1000000,2018,7318,https://www.spotrac.com/redirect/player/7318/
1231,Joaquin Benoit,RP,40.6,PIT,WSH,1,1000000,1000000,2018,864,https://www.spotrac.com/redirect/player/864/
1232,Jordan Lyles,SP,27.1,SD,SD,1,1000000,1000000,2018,8685,https://www.spotrac.com/redirect/player/8685/
1233,Yovani Gallardo,SP,32.1,MIL,CIN,1,750000,750000,2018,494,https://www.spotrac.com/redirect/player/494/
1234,Dan Jennings,RP,30.9,TB,MIL,1,750000,750000,2018,10674,https://www.spotrac.com/redirect/player/10674/
1235,Ryan Flaherty,3B,31.6,PHI,ATL,1,750000,750000,2018,9147,https://www.spotrac.com/redirect/player/9147/
1236,Ichiro Suzuki,LF,44.3,MIA,SEA,1,750000,750000,2018,768,https://www.spotrac.com/redirect/player/768/
1237,Peter Moylan,RP,39.2,KC,ATL,1,575000,575000,2018,30,https://www.spotrac.com/redirect/player/30/
1238,Chris Stewart,C,35.9,PIT,ATL,1,575000,575000,2018,8744,https://www.spotrac.com/redirect/player/8744/
1239,Austin Jackson,CF,31.4,TEX,NYM,1,545000,545000,2018,7383,https://www.spotrac.com/redirect/player/7383/
1240,Jose Bautista,RF,37.6,ATL,NYM,1,545000,545000,2018,690,https://www.spotrac.com/redirect/player/690/
1241,Adrian Gonzalez,1B,35.7,ATL,NYM,1,545000,545000,2018,668,https://www.spotrac.com/redirect/player/668/
1242,Dario Alvarez,RP,28.8,TEX,CHC,1,545000,545000,2018,15812,https://www.spotrac.com/redirect/player/15812/
1243,Jayson Werth,LF,38.8,WSH,SEA,-,,,2018,657,https://www.spotrac.com/redirect/player/657/
1244,Bryce Harper,RF,26.3,WSH,PHI,13,330000000,25384615,2019,8658,https://www.spotrac.com/redirect/player/8658/
1245,Manny Machado,3B,26.6,LAD,SD,10,300000000,30000000,2019,11638,https://www.spotrac.com/redirect/player/11638/
1246,Patrick Corbin,SP,29.3,ARI,WSH,6,140000000,23333333,2019,11006,https://www.spotrac.com/redirect/player/11006/
1247,Nathan Eovaldi,SP,28.8,BOS,BOS,4,68000000,17000000,2019,8761,https://www.spotrac.com/redirect/player/8761/
1248,A.J. Pollock,LF,31.1,ARI,LAD,5,60000000,12000000,2019,10693,https://www.spotrac.com/redirect/player/10693/
1249,Andrew McCutchen,RF,32.2,NYY,PHI,3,50000000,16666667,2019,7489,https://www.spotrac.com/redirect/player/7489/
1250,Craig Kimbrel,RP,31.0,BOS,CHC,3,43000000,14333333,2019,7233,https://www.spotrac.com/redirect/player/7233/
1251,Zack Britton,RP,31.0,NYY,NYY,3,39000000,13000000,2019,8437,https://www.spotrac.com/redirect/player/8437/
1252,J.A. Happ,SP,36.1,NYY,NYY,2,34000000,17000000,2019,5326,https://www.spotrac.com/redirect/player/5326/
1253,Michael Brantley,LF,31.6,CLE,HOU,2,32000000,16000000,2019,7294,https://www.spotrac.com/redirect/player/7294/
1254,Jeurys Familia,RP,29.2,OAK,NYM,3,30000000,10000000,2019,11524,https://www.spotrac.com/redirect/player/11524/
1255,Charlie Morton,SP,35.1,HOU,TB,2,30000000,15000000,2019,7491,https://www.spotrac.com/redirect/player/7491/
1256,Lance Lynn,SP,31.6,NYY,TEX,3,30000000,10000000,2019,8730,https://www.spotrac.com/redirect/player/8730/
1257,Adam Ottavino,RP,33.1,COL,NYY,3,27000000,9000000,2019,8731,https://www.spotrac.com/redirect/player/8731/
1258,Andrew Miller,RP,33.6,CLE,STL,2,25000000,12500000,2019,329,https://www.spotrac.com/redirect/player/329/
1259,Joe Kelly,RP,30.5,BOS,LAD,3,25000000,8333333,2019,11030,https://www.spotrac.com/redirect/player/11030/
1260,D.J. LeMahieu,3B,30.4,COL,NYY,2,24000000,12000000,2019,10696,https://www.spotrac.com/redirect/player/10696/
1261,Daniel Murphy,1B,33.7,CHC,COL,2,24000000,12000000,2019,5301,https://www.spotrac.com/redirect/player/5301/
1262,David Robertson,RP,33.7,NYY,PHI,2,23000000,11500000,2019,7466,https://www.spotrac.com/redirect/player/7466/
1263,Josh Donaldson,3B,32.9,CLE,ATL,1,23000000,23000000,2019,8604,https://www.spotrac.com/redirect/player/8604/
1264,Dallas Keuchel,SP,31.4,HOU,ATL,1,21210000,21210000,2019,11592,https://www.spotrac.com/redirect/player/11592/
1265,Marwin Gonzalez,3B,29.9,HOU,MIN,2,21000000,10500000,2019,11865,https://www.spotrac.com/redirect/player/11865/
1266,Jed Lowrie,2B,34.7,OAK,NYM,2,20000000,10000000,2019,5192,https://www.spotrac.com/redirect/player/5192/
1267,Anibal Sanchez,SP,34.8,ATL,WSH,2,19000000,9500000,2019,339,https://www.spotrac.com/redirect/player/339/
1268,Wilson Ramos,C,31.3,PHI,NYM,2,19000000,9500000,2019,7550,https://www.spotrac.com/redirect/player/7550/
1269,Yasmani Grandal,C,30.2,LAD,MIL,1,18250000,18250000,2019,8791,https://www.spotrac.com/redirect/player/8791/
1270,Kelvin Herrera,RP,29.0,WSH,CHW,2,18000000,9000000,2019,8522,https://www.spotrac.com/redirect/player/8522/
1271,Garrett Richards,SP,30.5,LAA,SD,2,15500000,7750000,2019,8548,https://www.spotrac.com/redirect/player/8548/
1272,Joakim Soria,RP,34.6,MIL,OAK,2,15000000,7500000,2019,422,https://www.spotrac.com/redirect/player/422/
1273,Nelson Cruz,DH,38.4,SEA,MIN,1,14300000,14300000,2019,5398,https://www.spotrac.com/redirect/player/5398/
1274,Michael Fiers,SP,33.5,OAK,OAK,2,14100000,7050000,2019,8696,https://www.spotrac.com/redirect/player/8696/
1275,Matt Harvey,SP,29.7,CIN,LAA,1,11000000,11000000,2019,11063,https://www.spotrac.com/redirect/player/11063/
1276,Mike Moustakas,3B,30.4,MIL,MIL,1,10000000,10000000,2019,8532,https://www.spotrac.com/redirect/player/8532/
1277,Justin Wilson,RP,31.4,CHC,NYM,2,10000000,5000000,2019,11507,https://www.spotrac.com/redirect/player/11507/
1278,Kurt Suzuki,C,35.1,ATL,WSH,2,10000000,5000000,2019,626,https://www.spotrac.com/redirect/player/626/
1279,Brian Dozier,2B,31.6,LAD,WSH,1,9000000,9000000,2019,10669,https://www.spotrac.com/redirect/player/10669/
1280,Trevor Cahill,RP,30.8,OAK,LAA,1,9000000,9000000,2019,5316,https://www.spotrac.com/redirect/player/5316/
1281,Cody Allen,RP,30.1,CLE,LAA,1,8500000,8500000,2019,11612,https://www.spotrac.com/redirect/player/11612/
1282,Ian Kinsler,2B,36.4,BOS,SD,2,8000000,4000000,2019,880,https://www.spotrac.com/redirect/player/880/
1283,Jesse Chavez,RP,35.2,CHC,TEX,2,8000000,4000000,2019,5330,https://www.spotrac.com/redirect/player/5330/
1284,Jonathan Schoop,2B,27.1,MIL,MIN,1,7500000,7500000,2019,11751,https://www.spotrac.com/redirect/player/11751/
1285,Derek Holland,RP,32.2,SF,SF,1,7000000,7000000,2019,5390,https://www.spotrac.com/redirect/player/5390/
1286,Nick Markakis,RF,35.2,ATL,ATL,1,6000000,6000000,2019,64,https://www.spotrac.com/redirect/player/64/
1287,Tyson Ross,SP,31.6,STL,DET,1,5750000,5750000,2019,8602,https://www.spotrac.com/redirect/player/8602/
1288,Robinson Chirinos,C,34.4,TEX,HOU,1,5750000,5750000,2019,7527,https://www.spotrac.com/redirect/player/7527/
1289,Jordy Mercer,SS,32.2,PIT,DET,1,5250000,5250000,2019,10689,https://www.spotrac.com/redirect/player/10689/
1290,Billy Hamilton,CF,28.2,CIN,KC,1,5250000,5250000,2019,14087,https://www.spotrac.com/redirect/player/14087/
1291,Freddy Galvis,SS,29.2,SD,TOR,1,5000000,5000000,2019,9167,https://www.spotrac.com/redirect/player/9167/
1292,Daniel Descalso,2B,32.1,ARI,CHC,2,5000000,2500000,2019,7375,https://www.spotrac.com/redirect/player/7375/
1293,Wade Miley,SP,32.2,MIL,HOU,1,4500000,4500000,2019,8797,https://www.spotrac.com/redirect/player/8797/
1294,Wilmer Flores,1B,27.4,NYM,ARI,1,4250000,4250000,2019,11526,https://www.spotrac.com/redirect/player/11526/
1295,Marco Estrada,SP,35.5,TOR,OAK,1,4000000,4000000,2019,8695,https://www.spotrac.com/redirect/player/8695/
1296,Martin Perez,SP,27.8,TEX,MIN,1,4000000,4000000,2019,8625,https://www.spotrac.com/redirect/player/8625/
1297,Jon Jay,RF,33.8,ARI,CHW,1,4000000,4000000,2019,7377,https://www.spotrac.com/redirect/player/7377/
1298,Matt Adams,1B,30.2,STL,WSH,1,4000000,4000000,2019,10692,https://www.spotrac.com/redirect/player/10692/
1299,Asdrubal Cabrera,2B,33.2,PHI,TEX,1,3500000,3500000,2019,242,https://www.spotrac.com/redirect/player/242/
1300,Avisail Garcia,RF,27.6,CHW,TB,1,3500000,3500000,2019,11605,https://www.spotrac.com/redirect/player/11605/
1301,Matt Shoemaker,SP,32.2,LAA,TOR,1,3500000,3500000,2019,14219,https://www.spotrac.com/redirect/player/14219/
1302,Greg Holland,RP,33.2,WSH,ARI,1,3250000,3250000,2019,7418,https://www.spotrac.com/redirect/player/7418/
1303,Adam Jones,CF,33.6,BAL,ARI,1,3000000,3000000,2019,61,https://www.spotrac.com/redirect/player/61/
1304,Clay Buchholz,SP,34.5,ARI,TOR,1,3000000,3000000,2019,82,https://www.spotrac.com/redirect/player/82/
1305,Chris Owings,2B,27.2,ARI,KC,1,3000000,3000000,2019,13991,https://www.spotrac.com/redirect/player/13991/
1306,Jake Diekman,RP,32.0,ARI,KC,1,2750000,2750000,2019,9166,https://www.spotrac.com/redirect/player/9166/
1307,Shawn Kelley,RP,34.8,OAK,TEX,1,2750000,2750000,2019,5369,https://www.spotrac.com/redirect/player/5369/
1308,Lonnie Chisenhall,RF,30.1,CLE,PIT,1,2750000,2750000,2019,8507,https://www.spotrac.com/redirect/player/8507/
1309,Martin Maldonado,C,32.5,HOU,KC,1,2500000,2500000,2019,8699,https://www.spotrac.com/redirect/player/8699/
1310,Adam Warren,RP,31.5,SEA,SD,1,2500000,2500000,2019,11761,https://www.spotrac.com/redirect/player/11761/
1311,Sergio Romo,RP,35.9,TB,MIA,1,2500000,2500000,2019,5359,https://www.spotrac.com/redirect/player/5359/
1312,Oliver Perez,RP,37.4,CLE,CLE,1,2500000,2500000,2019,558,https://www.spotrac.com/redirect/player/558/
1313,David Phelps,RP,32.2,SEA,TOR,1,2500000,2500000,2019,10655,https://www.spotrac.com/redirect/player/10655/
1314,James McCann,C,28.5,DET,CHW,1,2500000,2500000,2019,14154,https://www.spotrac.com/redirect/player/14154/
1315,Justin Bour,1B,30.5,PHI,LAA,1,2500000,2500000,2019,15293,https://www.spotrac.com/redirect/player/15293/
1316,Matt Moore,SP,29.4,TEX,DET,1,2500000,2500000,2019,8477,https://www.spotrac.com/redirect/player/8477/
1317,Brad Boxberger,RP,30.7,ARI,KC,1,2200000,2200000,2019,11493,https://www.spotrac.com/redirect/player/11493/
1318,Jordan Lyles,SP,28.1,MIL,PIT,1,2050000,2050000,2019,8685,https://www.spotrac.com/redirect/player/8685/
1319,Gio Gonzalez,SP,33.6,NYY,MIL,1,2000000,2000000,2019,7342,https://www.spotrac.com/redirect/player/7342/
1320,Josh Harrison,2B,31.6,PIT,DET,1,2000000,2000000,2019,8707,https://www.spotrac.com/redirect/player/8707/
1321,Robbie Grossman,RF,29.3,MIN,OAK,1,2000000,2000000,2019,12269,https://www.spotrac.com/redirect/player/12269/
1322,Zach Duke,RP,35.8,SEA,CIN,1,2000000,2000000,2019,695,https://www.spotrac.com/redirect/player/695/
1323,Neil Walker,2B,33.3,NYY,MIA,1,2000000,2000000,2019,7499,https://www.spotrac.com/redirect/player/7499/
1324,Shelby Miller,SP,28.2,ARI,TEX,1,2000000,2000000,2019,11476,https://www.spotrac.com/redirect/player/11476/
1325,Brian McCann,C,34.8,HOU,ATL,1,2000000,2000000,2019,29,https://www.spotrac.com/redirect/player/29/
1326,Tim Beckham,3B,28.9,BAL,SEA,1,1750000,1750000,2019,11764,https://www.spotrac.com/redirect/player/11764/
1327,Daniel Hudson,RP,32.0,LAA,TOR,1,1500000,1500000,2019,7221,https://www.spotrac.com/redirect/player/7221/
1328,Brett Anderson,SP,31.0,OAK,OAK,1,1500000,1500000,2019,5313,https://www.spotrac.com/redirect/player/5313/
1329,Drew Pomeranz,RP,30.2,BOS,SF,1,1500000,1500000,2019,8709,https://www.spotrac.com/redirect/player/8709/
1330,Cory Gearrin,RP,32.7,OAK,SEA,1,1400000,1400000,2019,8633,https://www.spotrac.com/redirect/player/8633/
1331,Jeremy Hellickson,RP,31.8,WSH,WSH,1,1300000,1300000,2019,7531,https://www.spotrac.com/redirect/player/7531/
1332,Hunter Strickland,RP,30.3,SF,SEA,1,1300000,1300000,2019,12095,https://www.spotrac.com/redirect/player/12095/
1333,Tony Sipp,RP,35.7,HOU,WSH,1,1250000,1250000,2019,5224,https://www.spotrac.com/redirect/player/5224/
1334,Caleb Joseph,C,32.6,BAL,ARI,1,1100000,1100000,2019,13986,https://www.spotrac.com/redirect/player/13986/
1335,Zach McAllister,RP,31.1,LAD,TEX,1,1000000,1000000,2019,8505,https://www.spotrac.com/redirect/player/8505/
1336,Chris Herrmann,C,31.0,HOU,OAK,1,1000000,1000000,2019,11553,https://www.spotrac.com/redirect/player/11553/
1337,Jake Petricka,RP,30.6,TOR,MIL,1,900000,900000,2019,14061,https://www.spotrac.com/redirect/player/14061/
1338,Nate Karns,SP,31.2,KC,BAL,1,800000,800000,2019,12065,https://www.spotrac.com/redirect/player/12065/
1339,Alex Wilson,RP,32.3,CLE,MIL,1,750000,750000,2019,12038,https://www.spotrac.com/redirect/player/12038/
1340,Tony Barnette,RP,35.2,TEX,CHC,1,750000,750000,2019,18456,https://www.spotrac.com/redirect/player/18456/
1341,Kendall Graveman,RP,28.0,OAK,CHC,1,575000,575000,2019,16023,https://www.spotrac.com/redirect/player/16023/
1342,Troy Tulowitzki,SS,34.2,TOR,NYY,1,555000,555000,2019,278,https://www.spotrac.com/redirect/player/278/
1343,Francisco Cervelli,C,33.4,PIT,ATL,-,,,2019,5308,https://www.spotrac.com/redirect/player/5308/
1344,Adeiny Hechavarria,SS,30.3,NYM,ATL,-,,,2019,6509,https://www.spotrac.com/redirect/player/6509/
1345,Joe Panik,2B,28.8,SF,NYM,-,,,2019,15671,https://www.spotrac.com/redirect/player/15671/
1346,Jonathan Lucroy,C,33.1,LAA,CHC,-,,,2019,7368,https://www.spotrac.com/redirect/player/7368/
1347,Brad Brach,RP,33.2,CHC,NYM,-,,,2019,8773,https://www.spotrac.com/redirect/player/8773/
1348,Blake Parker,RP,34.1,LAA,PHI,-,,,2019,10684,https://www.spotrac.com/redirect/player/10684/
1349,Travis d'Arnaud,C,30.2,NYM,LAD,-,,,2019,11720,https://www.spotrac.com/redirect/player/11720/
1350,Gerrit Cole,SP,29.2,HOU,NYY,9,324000000,36000000,2020,13294,https://www.spotrac.com/redirect/player/13294/
1351,Stephen Strasburg,SP,31.3,WSH,WSH,7,245000000,35000000,2020,6865,https://www.spotrac.com/redirect/player/6865/
1352,Zack Wheeler,SP,29.5,NYM,PHI,5,118000000,23600000,2020,11933,https://www.spotrac.com/redirect/player/11933/
1353,Josh Donaldson,3B,34.1,ATL,MIN,4,92000000,23000000,2020,8604,https://www.spotrac.com/redirect/player/8604/
1354,Madison Bumgarner,SP,30.3,SF,ARI,5,85000000,17000000,2020,7510,https://www.spotrac.com/redirect/player/7510/
1355,Hyun-Jin Ryu,SP,32.7,LAD,TOR,4,80000000,20000000,2020,11710,https://www.spotrac.com/redirect/player/11710/
1356,Yasmani Grandal,C,31.0,MIL,CHW,4,73000000,18250000,2020,8791,https://www.spotrac.com/redirect/player/8791/
1357,Nick Castellanos,RF,27.8,CHC,CIN,4,64000000,16000000,2020,14145,https://www.spotrac.com/redirect/player/14145/
1358,Mike Moustakas,3B,31.2,MIL,CIN,4,64000000,16000000,2020,8532,https://www.spotrac.com/redirect/player/8532/
1359,Dallas Keuchel,SP,31.9,ATL,CHW,3,55500000,18500000,2020,11592,https://www.spotrac.com/redirect/player/11592/
1360,Will Smith,RP,30.3,SF,ATL,3,40000000,13333333,2020,10666,https://www.spotrac.com/redirect/player/10666/
1361,Drew Pomeranz,RP,31.0,MIL,SD,4,34000000,8500000,2020,8709,https://www.spotrac.com/redirect/player/8709/
1362,Kyle Gibson,SP,32.1,MIN,TEX,3,28000000,9333333,2020,11787,https://www.spotrac.com/redirect/player/11787/
1363,Will Harris,RP,35.3,HOU,WSH,3,24000000,8000000,2020,11606,https://www.spotrac.com/redirect/player/11606/
1364,Tanner Roark,SP,33.2,OAK,TOR,2,24000000,12000000,2020,14355,https://www.spotrac.com/redirect/player/14355/
1365,Avisail Garcia,RF,28.5,TB,MIL,2,20000000,10000000,2020,11605,https://www.spotrac.com/redirect/player/11605/
1366,Michael Pineda,SP,30.8,MIN,MIN,2,20000000,10000000,2020,7642,https://www.spotrac.com/redirect/player/7642/
1367,Marcell Ozuna,LF,29.2,STL,ATL,1,18000000,18000000,2020,12103,https://www.spotrac.com/redirect/player/12103/
1368,Cole Hamels,SP,35.9,CHC,ATL,1,18000000,18000000,2020,639,https://www.spotrac.com/redirect/player/639/
1369,Corey Dickerson,LF,30.6,PHI,MIA,2,17500000,8750000,2020,14123,https://www.spotrac.com/redirect/player/14123/
1370,Kole Calhoun,RF,32.2,LAA,ARI,2,16000000,8000000,2020,10671,https://www.spotrac.com/redirect/player/10671/
1371,Jordan Lyles,SP,29.1,MIL,TEX,2,16000000,8000000,2020,8685,https://www.spotrac.com/redirect/player/8685/
1372,Travis d'Arnaud,C,30.8,TB,ATL,2,16000000,8000000,2020,11720,https://www.spotrac.com/redirect/player/11720/
1373,Wade Miley,SP,33.1,HOU,CIN,2,15000000,7500000,2020,8797,https://www.spotrac.com/redirect/player/8797/
1374,Didi Gregorius,SS,29.8,NYY,PHI,1,14000000,14000000,2020,11457,https://www.spotrac.com/redirect/player/11457/
1375,Brett Gardner,LF,36.2,NYY,NYY,1,12500000,12500000,2020,5311,https://www.spotrac.com/redirect/player/5311/
1376,Starlin Castro,2B,29.8,MIA,WSH,2,12000000,6000000,2020,7264,https://www.spotrac.com/redirect/player/7264/
1377,Edwin Encarnacion,DH,36.9,NYY,CHW,1,12000000,12000000,2020,210,https://www.spotrac.com/redirect/player/210/
1378,Daniel Hudson,RP,32.8,WSH,WSH,2,11000000,5500000,2020,7221,https://www.spotrac.com/redirect/player/7221/
1379,Dellin Betances,RP,31.8,NYY,NYM,1,10500000,10500000,2020,8456,https://www.spotrac.com/redirect/player/8456/
1380,Rick Porcello,SP,30.9,BOS,NYM,1,10000000,10000000,2020,5235,https://www.spotrac.com/redirect/player/5235/
1381,Blake Treinen,RP,31.4,OAK,LAD,1,10000000,10000000,2020,16022,https://www.spotrac.com/redirect/player/16022/
1382,Yan Gomes,C,32.3,WSH,WSH,2,10000000,5000000,2020,11466,https://www.spotrac.com/redirect/player/11466/
1383,Josh Lindblom,SP,32.4,PIT,MIL,3,9125000,3041667,2020,8763,https://www.spotrac.com/redirect/player/8763/
1384,Craig Stammen,RP,35.8,SD,SD,2,9000000,4500000,2020,7552,https://www.spotrac.com/redirect/player/7552/
1385,Julio Teheran,SP,28.8,ATL,LAA,1,9000000,9000000,2020,8634,https://www.spotrac.com/redirect/player/8634/
1386,Kevin Gausman,SP,28.9,CIN,SF,1,9000000,9000000,2020,13974,https://www.spotrac.com/redirect/player/13974/
1387,Joe Smith,RP,35.7,HOU,HOU,2,8000000,4000000,2020,564,https://www.spotrac.com/redirect/player/564/
1388,Jake Diekman,RP,32.8,OAK,OAK,2,7500000,3750000,2020,9166,https://www.spotrac.com/redirect/player/9166/
1389,Homer Bailey,SP,33.6,OAK,MIN,1,7000000,7000000,2020,200,https://www.spotrac.com/redirect/player/200/
1390,Martin Maldonado,C,33.3,HOU,HOU,2,7000000,3500000,2020,8699,https://www.spotrac.com/redirect/player/8699/
1391,Jason Castro,C,32.5,MIN,LAA,1,6850000,6850000,2020,7327,https://www.spotrac.com/redirect/player/7327/
1392,Robinson Chirinos,C,35.6,HOU,TEX,1,6750000,6750000,2020,7527,https://www.spotrac.com/redirect/player/7527/
1393,Wilmer Flores,1B,28.4,ARI,SF,2,6250000,3125000,2020,11526,https://www.spotrac.com/redirect/player/11526/
1394,Cesar Hernandez,2B,29.6,PHI,CLE,1,6250000,6250000,2020,11516,https://www.spotrac.com/redirect/player/11516/
1395,Howie Kendrick,2B,36.3,WSH,WSH,1,6250000,6250000,2020,439,https://www.spotrac.com/redirect/player/439/
1396,C.J. Cron,1B,29.9,MIN,DET,1,6100000,6100000,2020,14209,https://www.spotrac.com/redirect/player/14209/
1397,Jonathan Schoop,2B,28.2,MIN,DET,1,6100000,6100000,2020,11751,https://www.spotrac.com/redirect/player/11751/
1398,Steve Cishek,RP,33.5,CHC,CHW,1,6000000,6000000,2020,7395,https://www.spotrac.com/redirect/player/7395/
1399,Martin Perez,SP,28.7,MIN,BOS,1,6000000,6000000,2020,8625,https://www.spotrac.com/redirect/player/8625/
1400,Todd Frazier,3B,33.9,NYM,TEX,1,5000000,5000000,2020,8675,https://www.spotrac.com/redirect/player/8675/
